
******************************************************************************

       Photoionization cross-sections for Si II

   Data is from the Opacity project
   Verner high energy tail included for gnd level
   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

           2-  Hydrogenic (n,l)
           3 - Hydrogenic (n)
          20 - Opacity Project: smoothed [number of data pairs]
          21 - Opacity Project: scaled, smoothed [number of data pairs]

 [Reference] photoionization cross-sections for Si\,{\sc ii} were computed as part of the Opacity Project by \cite{MEL95_Al_seq}.

******************************************************************************

04-Sep-1997                             !Date
 3.480D+01 2.722D-01
 3.533D+01 3.406D-01
 3.586D+01 3.210D-01
 4.082D+01 2.142D-01
 4.646D+01 1.452D-01
 5.288D+01 9.848D-02
 6.018D+01 6.680D-02
 6.850D+01 4.530D-02
 7.797D+01 3.073D-02
 8.874D+01 2.083D-02
 1.010D+02 1.413D-02
 1.150D+02 9.583D-03
 1.309D+02 6.500D-03
 1.489D+02 4.408D-03
 1.573D+02 3.739D-03
3s2(1S)11s2Se                          !Configuration name
20                                      !Type of cross-section
193                                     !Number of cross-section points
 1.000D+00 1.049D-01
 1.041D+00 8.119D-02
 1.173D+00 1.996D-02
 1.322D+00 1.142D-03
 1.375D+00 2.693D-04
 1.550D+00 6.883D-03
 1.670D+00 1.485D-02
 1.678D+00 1.542D-02
 1.755D+00 2.072D-02
 1.773D+00 2.192D-02
 1.782D+00 2.253D-02
 1.799D+00 2.376D-02
 1.817D+00 2.500D-02
 1.827D+00 2.562D-02
 1.836D+00 2.625D-02
 1.845D+00 2.688D-02
 1.854D+00 2.751D-02
 1.929D+00 3.270D-02
 1.939D+00 3.336D-02
 2.110D+00 4.359D-02
 2.207D+00 4.867D-02
 2.218D+00 4.924D-02
 2.240D+00 5.041D-02
 2.308D+00 5.397D-02
 2.320D+00 5.457D-02
 2.499D+00 6.278D-02
 2.512D+00 6.326D-02
 2.524D+00 6.375D-02
 2.640D+00 6.825D-02
 2.667D+00 6.927D-02
 2.680D+00 6.979D-02
 2.693D+00 7.031D-02
 2.707D+00 7.083D-02
 2.734D+00 7.189D-02
 2.761D+00 7.295D-02
 2.775D+00 7.349D-02
 2.789D+00 7.402D-02
 2.803D+00 7.457D-02
 2.831D+00 7.566D-02
 2.845D+00 7.620D-02
 2.873D+00 7.731D-02
 2.888D+00 7.787D-02
 2.902D+00 7.843D-02
 2.931D+00 7.956D-02
 2.946D+00 8.013D-02
 2.960D+00 8.070D-02
 2.975D+00 8.127D-02
 2.990D+00 8.185D-02
 3.005D+00 8.243D-02
 3.020D+00 8.301D-02
 3.050D+00 8.419D-02
 3.081D+00 8.538D-02
 3.112D+00 8.657D-02
 3.127D+00 8.718D-02
 3.143D+00 8.779D-02
 3.270D+00 9.275D-02
 3.667D+00 1.331D-01
 3.685D+00 1.376D-01
 3.760D+00 9.660D-02
 3.797D+00 7.738D-02
 3.854D+00 9.242D-02
 4.031D+00 1.278D-01
 4.543D+00 3.929D-01
 4.657D+00 7.526D-01
 4.704D+00 9.252D-01
 4.727D+00 9.637D-01
 4.751D+00 9.492D-01
 4.774D+00 8.724D-01
 4.822D+00 5.965D-01
 5.094D+00 4.410D-03
 5.274D+00 1.929D-01
 5.327D+00 2.705D-01
 5.407D+00 1.174D-01
 5.544D+00 2.591D-03
 5.683D+00 6.733D-03
 6.405D+00 2.446D-02
 6.501D+00 2.600D-02
 6.533D+00 2.652D-02
 6.566D+00 2.704D-02
 6.698D+00 2.915D-02
 6.799D+00 3.076D-02
 7.218D+00 4.366D-02
 7.290D+00 4.797D-02
 7.399D+00 3.552D-02
 7.473D+00 3.027D-02
 7.894D+00 1.067D-01
 7.973D+00 1.253D-01
 8.053D+00 7.521D-02
 8.215D+00 1.968D-02
 8.464D+00 3.047D-02
 8.549D+00 3.313D-02
 8.634D+00 3.137D-02
 8.721D+00 2.974D-02
 9.211D+00 5.681D-02
 9.304D+00 6.844D-02
 9.444D+00 4.120D-02
 9.586D+00 2.974D-02
 1.003D+01 4.888D-02
 1.008D+01 5.202D-02
 1.023D+01 4.132D-02
 1.033D+01 3.504D-02
 1.054D+01 4.549D-02
 1.059D+01 4.774D-02
 1.070D+01 4.567D-02
 1.075D+01 4.386D-02
 1.091D+01 4.888D-02
 1.102D+01 5.198D-02
 1.130D+01 2.371D-02
 1.164D+01 4.500D-05
 1.205D+01 1.991D-02
 1.299D+01 4.234D-02
 1.399D+01 7.114D-02
 1.406D+01 7.429D-02
 1.428D+01 5.556D-02
 1.442D+01 4.687D-02
 1.464D+01 5.402D-02
 1.478D+01 5.963D-02
 1.538D+01 9.875D-02
 1.569D+01 1.111D-01
 1.601D+01 1.501D-01
 1.609D+01 1.635D-01
 1.683D+01 4.882D-01
 1.691D+01 1.353D+00
 1.699D+01 4.914D+00
 1.708D+01 2.012D+01
 1.716D+01 6.552D+01
 1.725D+01 1.733D+02
 1.742D+01 5.527D+02
 1.751D+01 6.803D+02
 1.760D+01 6.473D+02
 1.777D+01 2.857D+02
 1.786D+01 1.310D+02
 1.831D+01 4.208D-02
 1.840D+01 5.653D-02
 1.859D+01 6.854D-02
 1.887D+01 4.825D-02
 2.033D+01 4.711D-03
 2.105D+01 2.692D-02
 2.126D+01 3.591D-02
 2.158D+01 2.034D-02
 2.201D+01 3.020D-03
 2.257D+01 8.847D-03
 2.280D+01 1.072D-02
 2.302D+01 9.727D-03
 2.314D+01 9.415D-03
 2.337D+01 1.010D-02
 2.372D+01 6.724D-03
 2.408D+01 3.002D-03
 2.432D+01 3.105D-03
 2.456D+01 2.375D-03
 2.481D+01 1.821D-03
 2.506D+01 1.995D-03
 2.595D+01 6.480D-04
 2.634D+01 2.348D-04
 2.687D+01 1.586D-03
 2.713D+01 2.328D-03
 2.754D+01 1.318D-03
 2.796D+01 3.879D-04
 2.838D+01 1.287D-03
 2.881D+01 1.883D-03
 2.909D+01 1.851D-03
 2.924D+01 1.849D-03
 2.953D+01 1.921D-03
 2.968D+01 1.950D-03
 3.043D+01 7.864D-04
 3.073D+01 5.135D-04
 3.119D+01 1.628D-03
 3.198D+01 2.808D-03
 3.262D+01 1.334D-03
 3.295D+01 9.746D-04
 3.328D+01 1.732D-03
 3.345D+01 1.995D-03
 3.378D+01 1.495D-03
 3.412D+01 1.045D-03
 3.463D+01 2.968D-03
 3.480D+01 3.376D-03
 3.515D+01 2.602D-03
 3.533D+01 2.064D-03
 3.695D+01 2.083D+00
 3.713D+01 2.582D+00
 3.769D+01 1.146D+00
 4.061D+01 3.642D-03
 4.122D+01 3.281D-03
 4.442D+01 2.054D-03
 4.554D+01 1.670D-03
 5.132D+01 8.337D-04
 5.783D+01 5.825D-04
 6.517D+01 4.071D-04
 7.345D+01 2.845D-04
 8.277D+01 1.987D-04
 9.327D+01 1.389D-04
 1.051D+02 9.703D-05
 1.078D+02 9.005D-05
3s2(1S)10d2De                          !Configuration name
20                                      !Type of cross-section
187                                     !Number of cross-section points
 1.000D+00 2.625D+01
 1.035D+00 2.459D+01
 1.041D+00 2.434D+01
 1.121D+00 2.120D+01
 1.127D+00 2.103D+01
 1.133D+00 2.085D+01
 1.161D+00 1.995D+01
 1.184D+00 1.921D+01
 1.190D+00 1.902D+01
 1.283D+00 1.662D+01
 1.289D+00 1.648D+01
 1.295D+00 1.635D+01
 1.348D+00 1.525D+01
 1.355D+00 1.511D+01
 1.362D+00 1.497D+01
 1.403D+00 1.410D+01
 1.410D+00 1.396D+01
 1.534D+00 1.187D+01
 1.573D+00 1.134D+01
 1.613D+00 1.080D+01
 1.621D+00 1.069D+01
 1.746D+00 9.256D+00
 1.755D+00 9.176D+00
 1.764D+00 9.097D+00
 1.827D+00 8.526D+00
 1.891D+00 7.936D+00
 1.901D+00 7.850D+00
 2.069D+00 6.645D+00
 2.142D+00 6.211D+00
 2.218D+00 5.762D+00
 2.229D+00 5.697D+00
 2.402D+00 4.871D+00
 2.414D+00 4.825D+00
 2.426D+00 4.779D+00
 2.499D+00 4.496D+00
 2.588D+00 4.155D+00
 2.601D+00 4.105D+00
 2.831D+00 3.397D+00
 2.917D+00 3.176D+00
 2.990D+00 2.987D+00
 3.005D+00 2.948D+00
 3.270D+00 2.387D+00
 3.370D+00 2.210D+00
 3.472D+00 2.028D+00
 3.489D+00 1.997D+00
 3.797D+00 1.518D+00
 3.854D+00 1.439D+00
 3.912D+00 1.358D+00
 3.932D+00 1.331D+00
 4.237D+00 9.314D-01
 4.258D+00 9.051D-01
 4.279D+00 8.788D-01
 4.387D+00 7.450D-01
 4.453D+00 6.633D-01
 4.475D+00 6.356D-01
 4.727D+00 3.961D-01
 4.798D+00 4.492D-01
 4.846D+00 4.801D-01
 4.968D+00 3.024D-01
 5.094D+00 1.626D-01
 5.354D+00 8.865D-01
 5.407D+00 1.154D+00
 5.489D+00 1.420D+00
 5.516D+00 1.500D+00
 5.627D+00 1.765D+00
 5.655D+00 1.800D+00
 5.683D+00 1.821D+00
 5.712D+00 1.828D+00
 5.740D+00 1.825D+00
 5.769D+00 1.813D+00
 5.827D+00 1.762D+00
 6.063D+00 1.360D+00
 6.341D+00 5.747D-01
 6.599D+00 5.926D-02
 6.799D+00 2.646D-01
 7.326D+00 5.790D-01
 7.436D+00 6.076D-01
 7.511D+00 6.254D-01
 7.624D+00 6.083D-01
 8.013D+00 5.807D-01
 8.053D+00 5.808D-01
 8.134D+00 5.787D-01
 8.174D+00 5.777D-01
 8.297D+00 5.884D-01
 8.506D+00 3.399D-01
 8.591D+00 2.387D-01
 8.721D+00 2.949D-01
 9.030D+00 3.370D-01
 9.491D+00 3.510D-01
 9.538D+00 3.536D-01
 9.730D+00 2.681D-01
 9.876D+00 2.324D-01
 9.926D+00 2.357D-01
 1.008D+01 2.423D-01
 1.023D+01 2.497D-01
 1.028D+01 2.525D-01
 1.048D+01 2.138D-01
 1.064D+01 1.895D-01
 1.075D+01 1.916D-01
 1.080D+01 1.917D-01
 1.097D+01 1.702D-01
 1.119D+01 1.481D-01
 1.158D+01 4.242D-02
 1.187D+01 4.386D-04
 1.223D+01 9.470D-02
 1.248D+01 1.576D-01
 1.273D+01 1.435D-01
 1.338D+01 1.066D-01
 1.345D+01 1.031D-01
 1.352D+01 9.952D-02
 1.358D+01 9.594D-02
 1.406D+01 7.212D-02
 1.442D+01 1.477D-01
 1.456D+01 1.888D-01
 1.478D+01 1.410D-01
 1.508D+01 1.006D-01
 1.546D+01 2.633D-01
 1.569D+01 3.669D-01
 1.593D+01 2.448D-01
 1.641D+01 1.045D-01
 1.666D+01 1.806D-01
 1.691D+01 2.301D-01
 1.716D+01 5.776D-01
 1.725D+01 1.634D+00
 1.734D+01 5.584D+00
 1.742D+01 2.179D+01
 1.751D+01 6.956D+01
 1.760D+01 1.827D+02
 1.777D+01 5.841D+02
 1.786D+01 7.229D+02
 1.795D+01 6.924D+02
 1.813D+01 3.104D+02
 1.822D+01 1.435D+02
 1.868D+01 5.760D-01
 1.877D+01 7.236D-01
 1.887D+01 7.884D-01
 1.915D+01 6.341D-01
 1.973D+01 3.763D-01
 2.013D+01 5.414D-01
 2.033D+01 6.426D-01
 2.063D+01 4.228D-01
 2.126D+01 2.490D-01
 2.191D+01 1.566D-01
 2.314D+01 8.360D-02
 2.337D+01 8.391D-02
 2.420D+01 7.021D-02
 2.481D+01 6.365D-02
 2.493D+01 6.335D-02
 2.506D+01 6.331D-02
 2.531D+01 6.461D-02
 2.543D+01 6.500D-02
 2.647D+01 2.504D-02
 2.687D+01 4.942D-03
 2.741D+01 3.059D-02
 2.768D+01 4.209D-02
 2.824D+01 1.614D-02
 2.852D+01 6.115D-03
 2.909D+01 2.415D-02
 3.013D+01 3.580D-02
 3.104D+01 1.427D-02
 3.135D+01 9.181D-03
 3.182D+01 2.278D-02
 3.230D+01 2.919D-02
 3.311D+01 1.430D-02
 3.361D+01 5.629D-03
 3.395D+01 1.028D-02
 3.429D+01 1.274D-02
 3.463D+01 7.437D-03
 3.480D+01 5.359D-03
 3.533D+01 1.102D-02
 3.568D+01 1.360D-02
 3.604D+01 9.749D-03
 3.622D+01 9.389D-03
 3.769D+01 1.959D+00
 3.788D+01 2.432D+00
 3.845D+01 1.100D+00
 4.376D+01 1.034D-02
 4.981D+01 7.012D-03
 5.669D+01 4.755D-03
 6.453D+01 3.225D-03
 7.345D+01 2.187D-03
 8.359D+01 1.483D-03
 9.515D+01 1.006D-03
 1.083D+02 6.822D-04
 1.233D+02 4.627D-04
 1.403D+02 3.138D-04
 1.482D+02 2.662D-04
3s2(1S)10f2Fo                           !Configuration name
21                                      !Type of cross-section
182                                     !Number of cross-section points
 1.000D+00 4.401D+01
 1.025D+00 4.158D+01
 1.030D+00 4.108D+01
 1.121D+00 3.400D+01
 1.133D+00 3.326D+01
 1.150D+00 3.214D+01
 1.155D+00 3.176D+01
 1.257D+00 2.640D+01
 1.295D+00 2.475D+01
 1.328D+00 2.333D+01
 1.335D+00 2.304D+01
 1.438D+00 1.933D+01
 1.445D+00 1.912D+01
 1.453D+00 1.892D+01
 1.519D+00 1.705D+01
 1.565D+00 1.575D+01
 1.573D+00 1.553D+01
 1.581D+00 1.531D+01
 1.662D+00 1.286D+01
 1.695D+00 1.184D+01
 1.755D+00 1.075D+01
 1.836D+00 9.935D+00
 1.910D+00 9.224D+00
 1.920D+00 9.133D+00
 1.929D+00 9.042D+00
 1.939D+00 8.950D+00
 1.949D+00 8.857D+00
 1.958D+00 8.765D+00
 1.998D+00 8.389D+00
 2.058D+00 7.811D+00
 2.069D+00 7.714D+00
 2.229D+00 6.436D+00
 2.240D+00 6.365D+00
 2.251D+00 6.294D+00
 2.320D+00 5.858D+00
 2.366D+00 5.560D+00
 2.378D+00 5.485D+00
 2.588D+00 4.415D+00
 2.653D+00 4.148D+00
 2.707D+00 3.929D+00
 2.720D+00 3.873D+00
 2.960D+00 3.091D+00
 3.020D+00 2.934D+00
 3.065D+00 2.813D+00
 3.081D+00 2.773D+00
 3.353D+00 2.195D+00
 3.403D+00 2.107D+00
 3.437D+00 2.047D+00
 3.455D+00 2.017D+00
 3.760D+00 1.587D+00
 3.816D+00 1.521D+00
 3.854D+00 1.476D+00
 3.874D+00 1.454D+00
 4.174D+00 1.165D+00
 4.195D+00 1.149D+00
 4.216D+00 1.133D+00
 4.279D+00 1.085D+00
 4.322D+00 1.052D+00
 4.344D+00 1.035D+00
 4.751D+00 7.839D-01
 4.798D+00 7.599D-01
 4.846D+00 7.356D-01
 4.870D+00 7.234D-01
 5.274D+00 5.481D-01
 5.327D+00 5.281D-01
 5.544D+00 4.792D-01
 5.769D+00 4.035D-01
 6.033D+00 3.400D-01
 6.216D+00 3.063D-01
 6.373D+00 2.775D-01
 6.405D+00 2.716D-01
 6.698D+00 2.291D-01
 6.867D+00 2.561D-01
 6.970D+00 2.724D-01
 7.146D+00 2.354D-01
 7.326D+00 2.034D-01
 7.436D+00 1.808D-01
 7.624D+00 1.554D-01
 7.894D+00 1.307D-01
 7.934D+00 1.270D-01
 7.973D+00 1.232D-01
 8.174D+00 1.093D-01
 8.256D+00 1.174D-01
 8.297D+00 1.222D-01
 8.422D+00 1.061D-01
 8.721D+00 7.380D-02
 8.852D+00 8.359D-02
 8.896D+00 8.829D-02
 9.030D+00 7.156D-02
 9.166D+00 5.407D-02
 9.258D+00 5.598D-02
 9.304D+00 5.665D-02
 9.397D+00 5.159D-02
 9.491D+00 4.857D-02
 9.538D+00 4.966D-02
 9.586D+00 4.983D-02
 9.828D+00 2.099D-02
 1.008D+01 2.096D-04
 1.048D+01 8.618D-02
 1.075D+01 1.650D-01
 1.086D+01 1.463D-01
 1.097D+01 1.329D-01
 1.130D+01 2.507D-01
 1.147D+01 3.015D-01
 1.176D+01 2.411D-01
 1.248D+01 9.937D-02
 1.273D+01 1.842D-01
 1.286D+01 2.153D-01
 1.305D+01 1.756D-01
 1.331D+01 1.507D-01
 1.421D+01 7.145D-01
 1.428D+01 9.058D-01
 1.435D+01 1.224D+00
 1.442D+01 2.160D+00
 1.449D+01 5.220D+00
 1.456D+01 1.713D+01
 1.464D+01 5.401D+01
 1.471D+01 1.494D+02
 1.486D+01 5.554D+02
 1.493D+01 7.482D+02
 1.500D+01 7.841D+02
 1.508D+01 6.515D+02
 1.515D+01 4.260D+02
 1.523D+01 2.196D+02
 1.531D+01 9.208D+01
 1.569D+01 6.683D-02
 1.593D+01 3.115D-01
 1.617D+01 4.475D-01
 1.641D+01 3.511D-01
 1.708D+01 2.056D-01
 1.742D+01 1.604D-01
 1.822D+01 8.295D-02
 1.849D+01 7.232D-02
 1.983D+01 4.124D-02
 2.013D+01 3.815D-02
 2.053D+01 3.570D-02
 2.084D+01 3.729D-02
 2.095D+01 3.759D-02
 2.116D+01 3.748D-02
 2.137D+01 3.809D-02
 2.147D+01 3.847D-02
 2.235D+01 1.201D-02
 2.257D+01 5.201D-03
 2.302D+01 1.895D-02
 2.325D+01 2.489D-02
 2.372D+01 1.170D-02
 2.396D+01 5.530D-03
 2.432D+01 1.490D-02
 2.456D+01 2.044D-02
 2.481D+01 1.825D-02
 2.543D+01 1.569D-02
 2.608D+01 7.932D-03
 2.634D+01 4.120D-03
 2.673D+01 1.010D-02
 2.713D+01 1.483D-02
 2.796D+01 6.800D-03
 2.824D+01 3.516D-03
 2.852D+01 4.750D-03
 2.881D+01 5.639D-03
 2.909D+01 3.609D-03
 2.924D+01 3.009D-03
 2.968D+01 6.427D-03
 2.983D+01 7.499D-03
 3.013D+01 6.571D-03
 3.028D+01 5.775D-03
 3.151D+01 2.016D+00
 3.182D+01 2.930D+00
 3.214D+01 1.644D+00
 3.345D+01 1.297D-02
 3.361D+01 1.175D-02
 3.788D+01 4.558D-03
 3.903D+01 4.127D-03
 3.922D+01 4.057D-03
 4.420D+01 2.753D-03
 4.981D+01 1.924D-03
 5.613D+01 1.345D-03
 6.326D+01 9.393D-04
 7.128D+01 6.563D-04
 8.033D+01 4.587D-04
 9.053D+01 3.204D-04
 1.020D+02 2.239D-04
 1.025D+02 2.206D-04
3s2(1S)10g2Ge                           !Configuration name
21                                      !Type of cross-section
174                                     !Number of cross-section points
 1.000D+00 3.822D+01
 1.025D+00 3.573D+01
 1.030D+00 3.523D+01
 1.121D+00 2.810D+01
 1.138D+00 2.701D+01
 1.150D+00 2.628D+01
 1.155D+00 2.591D+01
 1.257D+00 2.052D+01
 1.270D+00 1.997D+01
 1.276D+00 1.969D+01
 1.283D+00 1.941D+01
 1.382D+00 1.574D+01
 1.389D+00 1.552D+01
 1.396D+00 1.531D+01
 1.403D+00 1.509D+01
 1.512D+00 1.227D+01
 1.519D+00 1.211D+01
 1.527D+00 1.195D+01
 1.550D+00 1.146D+01
 1.573D+00 1.097D+01
 1.581D+00 1.080D+01
 1.704D+00 8.643D+00
 1.712D+00 8.524D+00
 1.721D+00 8.405D+00
 1.738D+00 8.164D+00
 1.746D+00 8.043D+00
 1.764D+00 7.798D+00
 1.920D+00 6.036D+00
 1.929D+00 5.943D+00
 2.079D+00 4.742D+00
 2.089D+00 4.674D+00
 2.100D+00 4.605D+00
 2.121D+00 4.465D+00
 2.131D+00 4.395D+00
 2.142D+00 4.325D+00
 2.308D+00 3.405D+00
 2.320D+00 3.353D+00
 2.331D+00 3.301D+00
 2.354D+00 3.197D+00
 2.562D+00 2.439D+00
 2.575D+00 2.400D+00
 2.588D+00 2.361D+00
 2.601D+00 2.321D+00
 2.803D+00 1.813D+00
 2.817D+00 1.784D+00
 2.831D+00 1.756D+00
 2.859D+00 1.699D+00
 2.873D+00 1.670D+00
 2.888D+00 1.641D+00
 3.143D+00 1.232D+00
 3.158D+00 1.211D+00
 3.190D+00 1.170D+00
 3.206D+00 1.149D+00
 3.489D+00 8.569D-01
 3.506D+00 8.422D-01
 3.524D+00 8.274D-01
 3.542D+00 8.126D-01
 3.874D+00 5.940D-01
 3.893D+00 5.835D-01
 4.237D+00 4.385D-01
 4.258D+00 4.313D-01
 4.279D+00 4.240D-01
 4.344D+00 4.021D-01
 4.565D+00 3.269D-01
 4.611D+00 3.116D-01
 4.634D+00 3.038D-01
 4.657D+00 2.960D-01
 4.680D+00 2.882D-01
 4.704D+00 2.804D-01
 4.727D+00 2.725D-01
 4.751D+00 2.645D-01
 5.222D+00 1.635D-01
 5.544D+00 1.454D-01
 5.885D+00 1.119D-01
 6.469D+00 6.163D-02
 7.110D+00 3.816D-02
 7.218D+00 3.679D-02
 7.326D+00 3.997D-02
 7.363D+00 4.072D-02
 7.473D+00 3.507D-02
 8.215D+00 1.772D-02
 8.256D+00 1.770D-02
 8.338D+00 1.868D-02
 8.380D+00 1.908D-02
 8.506D+00 1.626D-02
 8.852D+00 1.131D-02
 8.940D+00 1.168D-02
 8.985D+00 1.198D-02
 9.120D+00 1.046D-02
 9.304D+00 8.553D-03
 9.350D+00 8.728D-03
 9.397D+00 8.866D-03
 9.538D+00 7.660D-03
 9.634D+00 7.000D-03
 9.779D+00 7.634D-03
 9.828D+00 7.837D-03
 9.975D+00 4.174D-03
 1.028D+01 7.648D-06
 1.059D+01 9.836D-04
 1.075D+01 1.760D-03
 1.097D+01 1.446D-03
 1.164D+01 7.548D-04
 1.236D+01 7.407D-03
 1.248D+01 8.575D-03
 1.261D+01 6.203D-03
 1.267D+01 5.432D-03
 1.292D+01 2.910D-02
 1.299D+01 3.554D-02
 1.318D+01 2.171D-02
 1.331D+01 1.691D-02
 1.345D+01 2.004D-02
 1.358D+01 2.089D-02
 1.393D+01 8.065D-02
 1.399D+01 9.078D-02
 1.413D+01 7.552D-02
 1.428D+01 6.254D-02
 1.464D+01 2.296D-01
 1.471D+01 1.150D+00
 1.478D+01 4.749D+00
 1.486D+01 1.892D+01
 1.493D+01 5.795D+01
 1.508D+01 2.683D+02
 1.515D+01 3.923D+02
 1.523D+01 4.497D+02
 1.531D+01 3.991D+02
 1.546D+01 1.538D+02
 1.554D+01 6.590D+01
 1.593D+01 2.158D-02
 1.609D+01 5.332D-02
 1.625D+01 7.480D-02
 1.649D+01 6.287D-02
 1.768D+01 2.018D-02
 1.813D+01 4.734D-02
 1.822D+01 5.429D-02
 1.849D+01 3.099D-02
 1.954D+01 5.316D-03
 1.993D+01 7.870D-03
 2.013D+01 9.214D-03
 2.033D+01 6.515D-03
 2.074D+01 3.095D-03
 2.095D+01 3.427D-03
 2.105D+01 3.583D-03
 2.137D+01 2.868D-03
 2.212D+01 2.060D-03
 2.268D+01 8.709D-04
 2.291D+01 3.455D-04
 2.337D+01 1.060D-03
 2.360D+01 1.407D-03
 2.408D+01 6.694D-04
 2.432D+01 3.264D-04
 2.469D+01 9.060D-04
 2.506D+01 1.215D-03
 2.518D+01 1.178D-03
 2.543D+01 1.145D-03
 2.569D+01 1.174D-03
 2.634D+01 5.181D-04
 2.673D+01 1.534D-04
 2.713D+01 5.250D-04
 2.768D+01 9.369D-04
 2.838D+01 4.328D-04
 2.866D+01 2.431D-04
 2.895D+01 3.387D-04
 2.924D+01 4.177D-04
 2.938D+01 3.799D-04
 2.953D+01 3.469D-04
 3.013D+01 1.004D-03
 3.043D+01 1.182D-03
 3.058D+01 1.146D-03
 3.214D+01 2.586D+00
 3.230D+01 3.012D+00
 3.279D+01 1.133D+00
 3.604D+01 1.141D-03
 3.961D+01 2.265D-04
 4.311D+01 1.338D-04
3s2(1S)10h2Ho                          !Configuration name
21                                      !Type of cross-section
141                                     !Number of cross-section points
 1.000D+00 5.140D-01
 1.005D+00 5.125D-01
 1.041D+00 4.631D-01
 1.155D+00 3.218D-01
 1.283D+00 2.234D-01
 1.315D+00 2.062D-01
 1.322D+00 2.027D-01
 1.328D+00 1.992D-01
 1.341D+00 1.922D-01
 1.445D+00 1.463D-01
 1.453D+00 1.437D-01
 1.460D+00 1.412D-01
 1.467D+00 1.386D-01
 1.581D+00 1.052D-01
 1.589D+00 1.033D-01
 1.764D+00 6.954D-02
 1.854D+00 5.850D-02
 1.873D+00 5.631D-02
 2.079D+00 3.751D-02
 2.196D+00 3.044D-02
 2.207D+00 2.986D-02
 2.366D+00 2.288D-02
 2.378D+00 2.246D-02
 2.402D+00 2.161D-02
 2.414D+00 2.118D-02
 2.601D+00 1.574D-02
 2.614D+00 1.543D-02
 2.831D+00 1.128D-02
 2.845D+00 1.106D-02
 3.065D+00 8.147D-03
 3.081D+00 7.985D-03
 3.320D+00 5.889D-03
 3.336D+00 5.770D-03
 3.613D+00 4.135D-03
 3.631D+00 4.048D-03
 3.912D+00 2.931D-03
 3.932D+00 2.868D-03
 4.237D+00 2.049D-03
 4.258D+00 2.003D-03
 4.727D+00 1.204D-03
 5.248D+00 7.036D-04
 5.516D+00 5.314D-04
 5.627D+00 4.646D-04
 5.769D+00 4.028D-04
 5.914D+00 3.502D-04
 6.566D+00 1.788D-04
 7.290D+00 9.420D-05
 7.436D+00 8.109D-05
 7.624D+00 6.948D-05
 7.816D+00 6.545D-05
 8.134D+00 6.058D-05
 8.380D+00 6.929D-05
 8.422D+00 7.090D-05
 8.549D+00 6.299D-05
 8.634D+00 6.068D-05
 8.985D+00 1.339D-04
 9.075D+00 1.644D-04
 9.166D+00 1.342D-04
 9.258D+00 1.146D-04
 9.397D+00 1.611D-04
 9.538D+00 1.843D-04
 9.682D+00 2.428D-04
 9.828D+00 2.935D-04
 1.003D+01 1.204D-04
 1.023D+01 4.439D-06
 1.064D+01 3.697D-03
 1.091D+01 6.633D-03
 1.119D+01 4.736D-03
 1.242D+01 1.487D-05
 1.261D+01 4.974D-06
 1.292D+01 8.227D-05
 1.305D+01 1.040D-04
 1.318D+01 6.757D-05
 1.345D+01 1.678D-05
 1.393D+01 5.480D-03
 1.406D+01 7.381D-03
 1.421D+01 3.818D-03
 1.435D+01 1.425D-03
 1.456D+01 3.745D-03
 1.464D+01 4.207D-03
 1.471D+01 2.442D-02
 1.478D+01 1.318D-01
 1.486D+01 6.774D-01
 1.493D+01 2.527D+00
 1.500D+01 7.557D+00
 1.515D+01 2.980D+01
 1.523D+01 4.055D+01
 1.531D+01 4.256D+01
 1.538D+01 3.515D+01
 1.546D+01 2.267D+01
 1.554D+01 1.142D+01
 1.561D+01 4.637D+00
 1.569D+01 1.432D+00
 1.593D+01 2.797D-04
 1.633D+01 1.096D-02
 1.658D+01 1.531D-02
 1.683D+01 1.252D-02
 1.868D+01 1.172D-03
 2.053D+01 5.502D-05
 2.116D+01 4.111D-04
 2.126D+01 4.685D-04
 2.158D+01 2.372D-04
 2.235D+01 7.169D-05
 2.268D+01 4.379D-05
 2.280D+01 3.558D-05
 2.314D+01 8.845D-05
 2.337D+01 1.320D-04
 2.372D+01 7.305D-05
 2.456D+01 7.790D-06
 2.481D+01 1.272D-05
 2.493D+01 1.424D-05
 2.518D+01 1.240D-05
 2.531D+01 1.201D-05
 2.582D+01 1.133D-04
 2.608D+01 1.657D-04
 2.634D+01 1.032D-04
 2.673D+01 2.430D-05
 2.727D+01 1.234D-04
 2.768D+01 2.152D-04
 2.796D+01 2.954D-04
 2.810D+01 3.187D-04
 2.852D+01 1.758D-04
 2.866D+01 1.359D-04
 2.909D+01 2.301D-04
 2.924D+01 2.499D-04
 2.968D+01 1.193D-04
 2.983D+01 8.865D-05
 3.028D+01 1.612D-04
 3.043D+01 1.852D-04
 3.073D+01 1.600D-04
 3.088D+01 1.451D-04
 3.214D+01 4.131D-01
 3.246D+01 6.607D-01
 3.279D+01 3.919D-01
 3.640D+01 9.127D-05
 4.041D+01 6.590D-05
 4.486D+01 4.815D-05
 4.981D+01 3.519D-05
 5.530D+01 2.572D-05
 6.139D+01 1.879D-05
 6.170D+01 1.851D-05
3s3p(3P)4p4De                           !Configuration name
21                                      !Type of cross-section
186                                     !Number of cross-section points
 1.000D+00 5.819D+00
 1.020D+00 5.632D+00
 1.041D+00 5.462D+00
 1.083D+00 5.299D+00
